Longitude,Latitude,month,year,tempmin,site,long.scaled,long.center
-96.9644,33.0692,3,1990,10.7,llela,0.648699869,1.473963357
-95.920129,29.920887,3,1990,13.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,1990,9.2,wf,-0.033343141,-0.075761643
-101.2,30.71,3,1991,10.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,1991,11.4,llano,-0.5866772,-1.333036643
-97.469,30.179,3,1991,12.6,lostP,0.426622466,0.969363357
-95.551,30.7233,3,1991,12.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,1991,9.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,1991,5.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,1991,6.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,1991,7.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,1991,5.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,1991,6.7,psu,1.645407545,3.738663357
-101.8833,33.5667,3,1991,7.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,1991,11,llela,0.648699869,1.473963357
-95.920129,29.920887,3,1991,13.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,1991,10.1,wf,-0.033343141,-0.075761643
-101.2,30.71,3,1992,9.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,1992,10.8,llano,-0.5866772,-1.333036643
-97.469,30.179,3,1992,12.5,lostP,0.426622466,0.969363357
-95.551,30.7233,3,1992,11.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,1992,8.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,1992,5.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,1992,6.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,1992,7.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,1992,5.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,1992,5.9,psu,1.645407545,3.738663357
-101.8833,33.5667,3,1992,6.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,1992,10,llela,0.648699869,1.473963357
-95.920129,29.920887,3,1992,12.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,1992,8.9,wf,-0.033343141,-0.075761643
-101.2,30.71,3,1993,8.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,1993,9.7,llano,-0.5866772,-1.333036643
-97.469,30.179,3,1993,10.6,lostP,0.426622466,0.969363357
-95.551,30.7233,3,1993,9.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,1993,6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,1993,2.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,1993,2.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,1993,4.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,1993,2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,1993,2.8,psu,1.645407545,3.738663357
-101.8833,33.5667,3,1993,4.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,1993,8.3,llela,0.648699869,1.473963357
-95.920129,29.920887,3,1993,11.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,1993,6.8,wf,-0.033343141,-0.075761643
-101.2,30.71,3,1994,10.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,1994,11.6,llano,-0.5866772,-1.333036643
-97.469,30.179,3,1994,12.1,lostP,0.426622466,0.969363357
-95.551,30.7233,3,1994,11.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,1994,7.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,1994,4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,1994,5.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,1994,5.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,1994,4.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,1994,5,psu,1.645407545,3.738663357
-101.8833,33.5667,3,1994,5.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,1994,9.6,llela,0.648699869,1.473963357
-95.920129,29.920887,3,1994,12,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,1994,8.3,wf,-0.033343141,-0.075761643
-101.2,30.71,3,1995,8.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,1995,9,llano,-0.5866772,-1.333036643
-97.469,30.179,3,1995,11.2,lostP,0.426622466,0.969363357
-95.551,30.7233,3,1995,11.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,1995,7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,1995,4.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,1995,4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,1995,5.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,1995,3.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,1995,5.2,psu,1.645407545,3.738663357
-101.8833,33.5667,3,1995,5.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,1995,9.3,llela,0.648699869,1.473963357
-95.920129,29.920887,3,1995,12.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,1995,7.6,wf,-0.033343141,-0.075761643
-101.2,30.71,3,1996,6.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,1996,7,llano,-0.5866772,-1.333036643
-97.469,30.179,3,1996,8.6,lostP,0.426622466,0.969363357
-95.551,30.7233,3,1996,8.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,1996,5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,1996,1.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,1996,1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,1996,2.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,1996,-0.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,1996,1.2,psu,1.645407545,3.738663357
-101.8833,33.5667,3,1996,3.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,1996,6.6,llela,0.648699869,1.473963357
-95.920129,29.920887,3,1996,9,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,1996,5.7,wf,-0.033343141,-0.075761643
-101.2,30.71,3,1997,9.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,1997,10.8,llano,-0.5866772,-1.333036643
-97.469,30.179,3,1997,12.9,lostP,0.426622466,0.969363357
-95.551,30.7233,3,1997,13.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,1997,8.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,1997,5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,1997,5.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,1997,6.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,1997,3.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,1997,4.8,psu,1.645407545,3.738663357
-101.8833,33.5667,3,1997,6.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,1997,10.3,llela,0.648699869,1.473963357
-95.920129,29.920887,3,1997,14.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,1997,8.7,wf,-0.033343141,-0.075761643
-101.2,30.71,3,1998,7.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,1998,8.4,llano,-0.5866772,-1.333036643
-97.469,30.179,3,1998,10.2,lostP,0.426622466,0.969363357
-95.551,30.7233,3,1998,9.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,1998,5.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,1998,1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,1998,1.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,1998,3.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,1998,0.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,1998,2.8,psu,1.645407545,3.738663357
-101.8833,33.5667,3,1998,3.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,1998,7.9,llela,0.648699869,1.473963357
-95.920129,29.920887,3,1998,10.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,1998,6,wf,-0.033343141,-0.075761643
-101.2,30.71,3,1999,10,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,1999,11.2,llano,-0.5866772,-1.333036643
-97.469,30.179,3,1999,12.4,lostP,0.426622466,0.969363357
-95.551,30.7233,3,1999,11.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,1999,6.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,1999,3.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,1999,3.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,1999,4.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,1999,2.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,1999,3.5,psu,1.645407545,3.738663357
-101.8833,33.5667,3,1999,5.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,1999,9.3,llela,0.648699869,1.473963357
-95.920129,29.920887,3,1999,13,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,1999,7.5,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2000,11.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2000,12.2,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2000,14.4,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2000,14,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2000,8.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2000,4.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2000,5.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2000,6.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2000,4.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2000,6.1,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2000,6.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2000,10.7,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2000,15,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2000,9.3,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2001,7.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2001,7.5,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2001,8.4,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2001,8.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2001,5.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2001,1.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2001,2.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2001,3.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2001,1.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2001,1.9,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2001,3.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2001,7.1,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2001,9.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2001,5.5,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2002,8.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2002,9,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2002,10.3,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2002,10.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2002,5.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2002,2.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2002,2.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2002,3.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2002,0.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2002,1.6,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2002,3.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2002,7.3,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2002,11.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2002,6.1,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2003,9.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2003,10.3,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2003,10.5,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2003,10.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2003,6.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2003,4.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2003,2.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2003,4.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2003,1.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2003,3.4,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2003,5.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2003,8.6,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2003,10.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2003,7.2,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2004,11.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2004,12.7,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2004,14,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2004,13.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2004,10.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2004,5.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2004,6.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2004,8.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2004,5.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2004,6.6,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2004,7.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2004,12.3,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2004,14.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2004,10.7,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2005,8.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2005,9.7,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2005,10.9,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2005,10.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2005,6.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2005,2.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2005,4.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2005,5.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2005,3.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2005,3.7,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2005,4.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2005,8.8,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2005,11.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2005,7.4,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2006,11.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2006,12.7,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2006,14.3,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2006,13.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2006,9.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2006,4.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2006,6.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2006,8.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2006,5.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2006,6,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2006,6.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2006,12,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2006,14.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2006,10.4,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2007,11.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2007,12.6,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2007,14.2,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2007,13.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2007,11.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2007,6.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2007,9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2007,10.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2007,8.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2007,9.6,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2007,7.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2007,13.2,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2007,14,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2007,12,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2008,9.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2008,10.8,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2008,11.7,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2008,11.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2008,8.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2008,4.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2008,4.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2008,6.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2008,3.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2008,4.2,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2008,5.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2008,9.5,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2008,12.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2008,8.8,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2009,10,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2009,11,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2009,11.8,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2009,11.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2009,9.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2009,5.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2009,5.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2009,7.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2009,4.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2009,5.5,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2009,6.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2009,10.4,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2009,12.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2009,10.2,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2010,7.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2010,8.3,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2010,8.9,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2010,7.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2010,6.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2010,2.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2010,3.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2010,4.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2010,3.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2010,4.3,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2010,4.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2010,7.1,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2010,9,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2010,6.7,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2011,11.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2011,12.5,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2011,13.4,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2011,13.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2011,9.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2011,5.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2011,5.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2011,7.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2011,4.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2011,5.2,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2011,7.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2011,11.3,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2011,14,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2011,10.6,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2012,11.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2012,12.8,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2012,14.8,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2012,15,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2012,11.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2012,7.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2012,9.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2012,10.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2012,9.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2012,10.8,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2012,8.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2012,13,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2012,15.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2012,11.7,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2013,9.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2013,10,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2013,10.6,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2013,9.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2013,7.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2013,3.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2013,2.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2013,4.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2013,1.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2013,1.7,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2013,5.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2013,8.1,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2013,10.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2013,7.7,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2014,7.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2014,8.3,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2014,9.3,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2014,9.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2014,5.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2014,3.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2014,2.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2014,3.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2014,0.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2014,0.7,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2014,4.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2014,6.3,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2014,10.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2014,5.7,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2015,8.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2015,9.1,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2015,10.7,lostP,0.426622466,0.969363357
-95.551,30.7233,3,2015,11.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,3,2015,7.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,3,2015,4.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,3,2015,5.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,3,2015,6,elreno,0.211630768,0.480863357
-97.672833,37.538006,3,2015,3.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,3,2015,4.2,psu,1.645407545,3.738663357
-101.8833,33.5667,3,2015,4.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,3,2015,8.7,llela,0.648699869,1.473963357
-95.920129,29.920887,3,2015,12,Katy,1.108289626,2.518234357
-98.514125,33.913161,3,2015,7.8,wf,-0.033343141,-0.075761643
-101.2,30.71,3,2016,11.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,3,2016,12.3,llano,-0.5866772,-1.333036643
-97.469,30.179,3,2016,13.6,lostP,0.426622466,0.969363357
