Longitude,Latitude,month,year,tempmax,site,long.scaled,long.center
-99.7714,30.4897,1,2007,12.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2007,14,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2007,13.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2007,9.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2007,6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2007,6.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2007,6.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2007,5.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2007,5.8,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2007,9.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2007,10.6,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2007,15,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2007,9.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2008,15.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2008,15.6,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2008,16.5,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2008,15.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2008,15,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2008,12,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2008,11.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2008,10.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2008,8.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2008,7.6,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2008,14,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2008,13,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2008,17,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2008,15,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2009,19.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2009,19.8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2009,20,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2009,18.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2009,16.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2009,14.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2009,11.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2009,12.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2009,8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2009,7.1,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2009,17.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2009,16.7,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2009,19.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2009,16.9,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2010,14,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2010,14.5,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2010,14.5,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2010,13.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2010,12.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2010,10.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2010,7.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2010,7.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2010,4.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2010,3.7,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2010,12.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2010,11.6,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2010,14.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2010,11.7,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2011,16.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2011,16.6,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2011,15.4,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2011,14.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2011,13.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2011,11.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2011,8.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2011,10.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2011,5.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2011,4.9,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2011,14.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2011,11.6,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2011,15.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2011,13.4,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2012,18.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2012,19,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2012,19.8,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2012,19.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2012,16.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2012,14.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2012,12.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2012,13.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2012,10.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2012,11,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2012,16.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2012,17.1,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2012,20.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2012,17,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2013,15.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2013,16.1,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2013,18,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2013,17,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2013,14.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2013,11.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2013,11,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2013,11.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2013,9.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2013,8.9,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2013,13.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2013,14.6,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2013,18,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2013,14.7,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2014,16.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2014,17.3,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2014,17.2,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2014,15.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2014,14.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2014,12.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2014,11.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2014,11,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2014,8.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2014,6.7,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2014,14.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2014,14.1,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2014,16.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2014,14.9,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2015,14.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2015,14.7,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2015,14.4,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2015,13.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2015,12.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2015,10.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2015,10.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2015,9.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2015,8.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2015,7.3,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2015,11.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2015,12.1,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2015,14.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2015,12.1,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2016,15.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2016,16.5,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2016,16.6,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2016,15.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2016,13.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2016,11,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2016,9.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2016,9.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2016,6.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2016,6.5,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2016,13.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2016,13.6,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2016,16.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2016,13.3,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2017,18.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2017,18.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2017,20.1,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2017,19.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2017,14.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2017,12,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2017,10.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2017,11.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2017,8.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2017,9.3,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2017,14.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2017,16,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2017,20.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2017,15.1,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2018,14.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2018,15.3,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2018,15,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2018,14,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2018,14,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2018,12.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2018,10.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2018,10.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2018,8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2018,6.2,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2018,13.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2018,12,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2018,15.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2018,13.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2019,15.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2019,16.2,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2019,16.7,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2019,15.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2019,13.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2019,12.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2019,10.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2019,9.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2019,7.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2019,7.4,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2019,14.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2019,13.1,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2019,17.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2019,12.7,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1979,16.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1979,16.1,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1979,16.2,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1979,15.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1979,11.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1979,13.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1979,8.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1979,7.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1979,2.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1979,5.5,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1979,14.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1979,11.1,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1979,16.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1979,11.4,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1980,17.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1980,19.2,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1980,18.2,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1980,16.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1980,14.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1980,13.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1980,10,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1980,11.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1980,5.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1980,6.6,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1980,16.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1980,15.1,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1980,17.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1980,15,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1981,17.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1981,18.7,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1981,19.1,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1981,17.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1981,17.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1981,17.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1981,14.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1981,14.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1981,12.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1981,10.9,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1981,16.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1981,17.3,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1981,18.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1981,16.9,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1982,16.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1982,17.1,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1982,17.7,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1982,16.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1982,13.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1982,12.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1982,7.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1982,9.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1982,4.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1982,8.3,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1982,15.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1982,13.3,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1982,17.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1982,13.6,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1983,17.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1983,18.3,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1983,17.8,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1983,16,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1983,14.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1983,8.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1983,10.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1983,10.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1983,8.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1983,10.1,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1983,14,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1983,14.8,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1983,17.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1983,14.4,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1984,18.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1984,20.6,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1984,19.9,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1984,17.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1984,18.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1984,16,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1984,14.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1984,14.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1984,13,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1984,12.2,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1984,17.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1984,18.2,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1984,18.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1984,18.7,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1985,15.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1985,16.7,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1985,15.5,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1985,15,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1985,11.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1985,11.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1985,9.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1985,9.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1985,7.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1985,6.3,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1985,13.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1985,12.3,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1985,16.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1985,11.7,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1986,22,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1986,22.2,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1986,21.5,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1986,21.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1986,17.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1986,14.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1986,14.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1986,14.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1986,10.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1986,10.7,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1986,17.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1986,18,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1986,22,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1986,18.6,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1987,16.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1987,18.4,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1987,19.3,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1987,17.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1987,15.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1987,13.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1987,12.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1987,12.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1987,11,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1987,11.2,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1987,15.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1987,16,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1987,18.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1987,15.2,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1988,18.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1988,20,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1988,19.2,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1988,16.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1988,15.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1988,14.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1988,12.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1988,11.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1988,9.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1988,8.1,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1988,15.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1988,16,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1988,18.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1988,15.2,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1989,16.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1989,16.6,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1989,16.8,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1989,16.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1989,10.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1989,10.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1989,5.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1989,6.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1989,5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1989,4,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1989,13.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1989,12.7,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1989,17.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1989,10.2,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1990,20.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1990,21.3,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1990,21.8,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1990,20.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1990,19.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1990,15.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1990,14.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1990,15.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1990,12.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1990,12.6,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1990,18.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1990,18.4,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1990,21.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1990,18.9,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1991,19.2,ozona,-1.215412391,-2.761636643
