"site","Longitude","Latitude","Block","Aluminum.Tag","source_pop","source_ind","ppt_mismatch","Sex","year_t1","tillerN_t0","flowerN_t0","flowerLength1_t0","flowerLength2_t0","flowerLength3_t0","MaxLength_t0","MaxWidth_t0","surv_t1","tillerN_t1","flowerN_t1","flowerLength1_t1","flowerLength2_t1","flowerLength3_t1","MaxLength_t1","MaxWidth_t1"
"ninnescah",-97.672833,37.538006,6,34,"QLP",38,75.9885221447499,"M",2016,16,NA,NA,NA,NA,NA,NA,1,29,1,NA,NA,NA,17,45
"ninnescah",-97.672833,37.538006,4,23,"QLP",12,75.9885221447499,"F",2016,2,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,2,12,"HHC",67,-318.891150822189,"M",2016,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,4,22,"SSC",81,24.2132504978839,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,14,82,"LLELA",374,-137.523782849403,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,6,35,"SLR",313,239.078796641931,"F",2016,5,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,4,20,"COB",295,138.990234473581,"M",2016,3,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,7,40,"COB",306,138.990234473581,"M",2016,4,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,12,72,"LAR",355,50.3214198080279,"M",2016,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,12,67,"SSC",87,24.2132504978839,"F",2016,5,1,9.1,NA,NA,NA,NA,1,12,1,15.1,NA,NA,11,32
"ninnescah",-97.672833,37.538006,1,2,"SSC",81,24.2132504978839,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,10,57,"COB",362,138.990234473581,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,3,16,"QLP",25,75.9885221447499,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,12,70,"COB",308,138.990234473581,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,3,15,"QLP",1,75.9885221447499,"F",2016,1,0,NA,NA,NA,NA,NA,1,6,1,5.4,NA,NA,0,12
"ninnescah",-97.672833,37.538006,10,59,"QLP",5,75.9885221447499,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,2,9,"CWM",114,106.401590662478,"F",2016,3,0,NA,NA,NA,NA,NA,1,13,1,9.1,NA,NA,6,23
"ninnescah",-97.672833,37.538006,9,52,"HHC",131,-318.891150822189,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,8,47,"LAR",296,50.3214198080279,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,13,78,"LLELA",375,-137.523782849403,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,1,5,"COB",365,138.990234473581,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,4,21,"SLR",315,239.078796641931,"F",2016,2,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,7,39,"COB",293,138.990234473581,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,3,13,"HHC",145,-318.891150822189,"F",2016,2,0,NA,NA,NA,NA,NA,1,4,1,9.5,NA,NA,0,10
"ninnescah",-97.672833,37.538006,13,74,"LAR",351,50.3214198080279,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,9,51,"HHC",89,-318.891150822189,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,10,60,"QLP",211,75.9885221447499,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,14,80,"HHC",71,-318.891150822189,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,12,69,"COB",360,138.990234473581,"F",2016,8,1,6.1,NA,NA,NA,NA,1,28,5,11.1,10.8,9.6,42,73
"ninnescah",-97.672833,37.538006,3,17,"LLELA",368,-137.523782849403,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,13,75,"QLP",4,75.9885221447499,"F",2016,4,0,NA,NA,NA,NA,NA,1,21,3,9.1,15.2,12.6,19,29
"ninnescah",-97.672833,37.538006,14,84,"LAR",310,50.3214198080279,"M",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,5,26,"HHC",68,-318.891150822189,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,6,32,"LLELA",377,-137.523782849403,"M",2016,7,NA,NA,NA,NA,NA,NA,1,4,1,6.5,NA,NA,6,14
"ninnescah",-97.672833,37.538006,1,1,"SSC",87,24.2132504978839,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,14,81,"LLELA",371,-137.523782849403,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,13,73,"LAR",309,50.3214198080279,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,4,24,"QLP",219,75.9885221447499,"M",2016,2,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,2,11,"HHC",49,-318.891150822189,"F",2016,2,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,3,18,"LLELA",373,-137.523782849403,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,9,50,"LLELA",374,-137.523782849403,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,6,33,"QLP",3,75.9885221447499,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,10,58,"COB",366,138.990234473581,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,1,6,"COB",363,138.990234473581,"M",2016,4,0,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,0,0
"ninnescah",-97.672833,37.538006,2,8,"LAR",294,50.3214198080279,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,8,43,"QLP",6,75.9885221447499,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,11,64,"CWM",17,106.401590662478,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,8,44,"QLP",215,75.9885221447499,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,12,68,"SLR",317,239.078796641931,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,4,19,"COB",293,138.990234473581,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,7,41,"SSC",81,24.2132504978839,"M",2016,6,2,0,5.5,NA,NA,NA,1,30,5,10.6,12.2,11,11,23
"ninnescah",-97.672833,37.538006,2,7,"LAR",292,50.3214198080279,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,8,45,"HHC",107,-318.891150822189,"F",2016,2,NA,NA,NA,NA,NA,NA,1,8,5,13.4,12.1,10.2,5,30
"ninnescah",-97.672833,37.538006,6,36,"SSC",81,24.2132504978839,"M",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,5,28,"CWM",15,106.401590662478,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,7,37,"CWM",110,106.401590662478,"F",2016,2,1,6.3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,3,14,"HHC",147,-318.891150822189,"M",2016,2,0,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,0,0
"ninnescah",-97.672833,37.538006,1,3,"CWM",34,106.401590662478,"F",2016,7,2,5.3,2,NA,NA,NA,1,7,5,10.5,8.5,8.2,11,25
"ninnescah",-97.672833,37.538006,7,42,"SSC",87,24.2132504978839,"F",2016,9,3,11.4,8.4,9.1,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,13,77,"LLELA",372,-137.523782849403,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,8,46,"HHC",142,-318.891150822189,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,9,53,"CWM",109,106.401590662478,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,10,56,"SLR",320,239.078796641931,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,11,66,"COB",361,138.990234473581,"M",2016,4,0,NA,NA,NA,NA,NA,1,9,0,NA,NA,NA,0,8.5
"ninnescah",-97.672833,37.538006,11,65,"COB",364,138.990234473581,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,7,38,"CWM",166,106.401590662478,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,9,49,"LLELA",370,-137.523782849403,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,11,62,"LLELA",376,-137.523782849403,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,12,71,"LAR",358,50.3214198080279,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,13,76,"QLP",40,75.9885221447499,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,5,29,"LAR",359,50.3214198080279,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,10,55,"SSC",87,24.2132504978839,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,14,83,"LAR",299,50.3214198080279,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,5,25,"HHC",58,-318.891150822189,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,11,61,"LAR",292,50.3214198080279,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,14,79,"HHC",59,-318.891150822189,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,5,27,"CWM",97,106.401590662478,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,2,10,"CWM",121,106.401590662478,"M",2016,5,1,6.1,NA,NA,NA,NA,1,2,0,NA,NA,NA,0,0
"ninnescah",-97.672833,37.538006,9,54,"CWM",18,106.401590662478,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,11,63,"CWM",98,106.401590662478,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,8,48,"LAR",302,50.3214198080279,"M",2016,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,6,31,"LAR",292,50.3214198080279,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,4,21,"SLR",315,239.078796641931,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,2,10,"CWM",121,106.401590662478,"M",2017,2,0,NA,NA,NA,0,0,1,2,2,11.7,12.1,NA,1,10
"ninnescah",-97.672833,37.538006,2,7,"LAR",292,50.3214198080279,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,12,71,"LAR",358,50.3214198080279,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,11,65,"COB",364,138.990234473581,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,9,52,"HHC",131,-318.891150822189,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,13,75,"QLP",4,75.9885221447499,"F",2017,21,3,9.1,15.2,12.6,19,29,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,7,41,"SSC",81,24.2132504978839,"M",2017,30,5,10.6,12.2,11,11,23,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,10,55,"SSC",87,24.2132504978839,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,4,20,"COB",295,138.990234473581,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,9,50,"LLELA",374,-137.523782849403,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,14,80,"HHC",71,-318.891150822189,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,11,64,"CWM",17,106.401590662478,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,8,43,"QLP",6,75.9885221447499,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,12,67,"SSC",87,24.2132504978839,"F",2017,12,1,15.1,NA,NA,11,32,1,103,28,10.5,11.8,11.5,82,116
"ninnescah",-97.672833,37.538006,7,39,"COB",293,138.990234473581,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,14,84,"LAR",310,50.3214198080279,"M",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,14,82,"LLELA",374,-137.523782849403,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,13,77,"LLELA",372,-137.523782849403,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,6,34,"QLP",38,75.9885221447499,"M",2017,29,1,NA,NA,NA,17,45,1,47,22,7.8,7.9,13.9,75,94
"ninnescah",-97.672833,37.538006,12,72,"LAR",355,50.3214198080279,"M",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,1,4,"CWM",14,106.401590662478,"M",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,13,73,"LAR",309,50.3214198080279,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,5,28,"CWM",15,106.401590662478,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,3,15,"QLP",1,75.9885221447499,"F",2017,6,1,5.4,NA,NA,1,12,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,3,13,"HHC",145,-318.891150822189,"F",2017,4,1,9.5,NA,NA,1,10,1,15,4,12.9,12,10.3,7,14.3
"ninnescah",-97.672833,37.538006,11,61,"LAR",292,50.3214198080279,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,13,74,"LAR",351,50.3214198080279,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,9,49,"LLELA",370,-137.523782849403,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,4,22,"SSC",81,24.2132504978839,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,4,23,"QLP",12,75.9885221447499,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,10,60,"QLP",211,75.9885221447499,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,6,36,"SSC",81,24.2132504978839,"M",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,10,58,"COB",366,138.990234473581,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,8,48,"LAR",302,50.3214198080279,"M",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,2,8,"LAR",294,50.3214198080279,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,13,78,"LLELA",375,-137.523782849403,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,11,62,"LLELA",376,-137.523782849403,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,5,25,"HHC",58,-318.891150822189,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,3,16,"QLP",25,75.9885221447499,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,10,57,"COB",362,138.990234473581,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,7,37,"CWM",110,106.401590662478,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,1,6,"COB",363,138.990234473581,"M",2017,1,0,NA,NA,NA,0,0,1,2,0,NA,NA,NA,0,0
"ninnescah",-97.672833,37.538006,4,24,"QLP",219,75.9885221447499,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,12,68,"SLR",317,239.078796641931,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,3,17,"LLELA",368,-137.523782849403,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,6,31,"LAR",292,50.3214198080279,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,5,27,"CWM",97,106.401590662478,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,8,45,"HHC",107,-318.891150822189,"F",2017,8,5,13.4,12.1,10.2,5,30,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,1,5,"COB",365,138.990234473581,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,6,35,"SLR",313,239.078796641931,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,3,18,"LLELA",373,-137.523782849403,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,4,19,"COB",293,138.990234473581,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,7,42,"SSC",87,24.2132504978839,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,5,29,"LAR",359,50.3214198080279,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,7,40,"COB",306,138.990234473581,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,7,38,"CWM",166,106.401590662478,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,9,51,"HHC",89,-318.891150822189,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,9,53,"CWM",109,106.401590662478,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,8,44,"QLP",215,75.9885221447499,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,14,81,"LLELA",371,-137.523782849403,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,2,9,"CWM",114,106.401590662478,"F",2017,13,1,9.1,NA,NA,6,23,1,28,15,10.8,11,7.9,25,92
"ninnescah",-97.672833,37.538006,10,56,"SLR",320,239.078796641931,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,12,69,"COB",360,138.990234473581,"F",2017,28,5,11.1,10.8,9.6,42,73,1,282,54,11.8,10.4,11.3,108,131
"ninnescah",-97.672833,37.538006,2,11,"HHC",49,-318.891150822189,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,1,2,"SSC",81,24.2132504978839,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,11,66,"COB",361,138.990234473581,"M",2017,9,0,NA,NA,NA,1,8.5,1,2,0,NA,NA,NA,0,0
"ninnescah",-97.672833,37.538006,8,47,"LAR",296,50.3214198080279,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,12,70,"COB",308,138.990234473581,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,8,46,"HHC",142,-318.891150822189,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,3,14,"HHC",147,-318.891150822189,"M",2017,4,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,1,3,"CWM",34,106.401590662478,"F",2017,7,5,10.5,8.5,8.2,11,25,1,31,22,13.4,12.9,13.1,40,68
"ninnescah",-97.672833,37.538006,14,83,"LAR",299,50.3214198080279,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,5,26,"HHC",68,-318.891150822189,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,1,1,"SSC",87,24.2132504978839,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,11,63,"CWM",98,106.401590662478,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,5,30,"LAR",357,50.3214198080279,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,2,12,"HHC",67,-318.891150822189,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,10,59,"QLP",5,75.9885221447499,"F",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninnescah",-97.672833,37.538006,13,76,"QLP",40,75.9885221447499,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
