Longitude,Latitude,month,year,Census.year,ppt,site,long.scaled,long.center
-97.469,30.179,9,2016,2016,59.64,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2016,2016,65.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2016,2016,107.26,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2016,2016,34.67,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2016,2016,57.63,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2016,2016,116.86,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2016,2016,229.58,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2016,2016,139.95,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2016,2016,39.65,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2016,2016,62.42,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2016,2016,51.72,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2016,2016,217.2,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2017,2017,56.46,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2017,2017,70.31,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2017,2017,60.5,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2017,2017,41.38,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2017,2017,97.63,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2017,2017,85.46,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2017,2017,70.56,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2017,2017,104.82,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2017,2017,58.61,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2017,2017,48.46,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2017,2017,90.59,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2017,2017,17.32,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2017,2017,29.33,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2017,2017,87.41,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2018,2018,199.37,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2018,2018,180.74,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2018,2018,141.95,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2018,2018,223.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2018,2018,148.89,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2018,2018,21.21,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2018,2018,58.52,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2018,2018,182.85,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2018,2018,91.71,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2018,2018,122.09,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2018,2018,80.76,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2018,2018,216.28,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2018,2018,191.33,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2018,2018,152.83,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1979,1979,8.46,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1979,1979,2.01,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1979,1979,33.1,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1979,1979,62.87,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1979,1979,35.08,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1979,1979,42.71,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1979,1979,94.08,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1979,1979,24.09,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1979,1979,103.77,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1979,1979,107.52,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1979,1979,8.85,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1979,1979,53.62,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1979,1979,61.78,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1979,1979,31.02,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1980,1980,9.78,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1980,1980,33.06,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1980,1980,43.08,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1980,1980,34.18,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1980,1980,7.05,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1980,1980,17.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1980,1980,25.27,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1980,1980,18.05,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1980,1980,38.14,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1980,1980,76.06,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1980,1980,2.84,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1980,1980,42.63,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1980,1980,147.57,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1980,1980,36.93,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1981,1981,129.85,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1981,1981,131.12,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1981,1981,151.89,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1981,1981,188.65,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1981,1981,86.56,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1981,1981,64.81,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1981,1981,77.11,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1981,1981,156.15,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1981,1981,101.04,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1981,1981,187.52,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1981,1981,142.02,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1981,1981,351.32,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1981,1981,127.69,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1981,1981,235.38,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1982,1982,39.29,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1982,1982,11.42,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1982,1982,92.41,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1982,1982,147.51,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1982,1982,4.83,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1982,1982,15.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1982,1982,9.47,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1982,1982,9.98,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1982,1982,26.85,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1982,1982,51.19,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1982,1982,6.46,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1982,1982,49.67,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1982,1982,151.45,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1982,1982,52.51,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1983,1983,137.56,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1983,1983,37.26,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1983,1983,63.7,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1983,1983,54.48,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1983,1983,276.22,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1983,1983,69.22,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1983,1983,76.03,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1983,1983,246.07,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1983,1983,93.25,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1983,1983,248.78,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1983,1983,213.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1983,1983,118.79,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1983,1983,45.61,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1983,1983,200.08,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1984,1984,78.96,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1984,1984,91.63,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1984,1984,259.91,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1984,1984,377.27,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1984,1984,71.43,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1984,1984,91.63,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1984,1984,48.72,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1984,1984,99.12,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1984,1984,87.72,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1984,1984,239.82,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1984,1984,38.59,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1984,1984,182.79,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1984,1984,238.09,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1984,1984,160.6,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1985,1985,65.17,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1985,1985,77.93,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1985,1985,125.72,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1985,1985,177.34,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1985,1985,154.67,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1985,1985,93.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1985,1985,119.34,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1985,1985,99.09,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1985,1985,138.31,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1985,1985,129.97,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1985,1985,101.98,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1985,1985,106.71,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1985,1985,121.64,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1985,1985,125.26,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1986,1986,184.33,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1986,1986,165.34,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1986,1986,175.28,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1986,1986,84.83,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1986,1986,168.92,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1986,1986,66.01,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1986,1986,109.01,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1986,1986,201.59,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1986,1986,85.19,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1986,1986,258.66,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1986,1986,88.98,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1986,1986,59.52,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1986,1986,146.78,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1986,1986,128.06,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1987,1987,14.01,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1987,1987,4.5,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1987,1987,10.54,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1987,1987,13.23,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1987,1987,14.97,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1987,1987,24.94,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1987,1987,4.19,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1987,1987,31.88,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1987,1987,18.59,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1987,1987,54.26,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1987,1987,5.82,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1987,1987,4.25,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1987,1987,15.45,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1987,1987,12.74,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1988,1988,5.17,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1988,1988,7.75,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1988,1988,54.98,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1988,1988,35.42,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1988,1988,5.05,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1988,1988,12.68,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1988,1988,32.45,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1988,1988,58.26,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1988,1988,32.15,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1988,1988,36.04,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1988,1988,2.84,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1988,1988,18.81,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1988,1988,20.09,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1988,1988,23.08,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1989,1989,60,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1989,1989,29.28,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1989,1989,54.02,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1989,1989,49.46,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1989,1989,15.22,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1989,1989,12.17,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1989,1989,14.57,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1989,1989,56.13,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1989,1989,15.64,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1989,1989,84.13,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1989,1989,2.32,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1989,1989,35,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1989,1989,74.66,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1989,1989,50.57,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1990,1990,68.92,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1990,1990,44.24,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1990,1990,80.01,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1990,1990,52.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1990,1990,33.02,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1990,1990,13.79,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1990,1990,13.78,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1990,1990,18.84,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1990,1990,27.05,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1990,1990,66.6,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1990,1990,22.85,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1990,1990,66.71,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1990,1990,81.62,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1990,1990,32.34,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1991,1991,15.24,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1991,1991,47.54,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1991,1991,61.06,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1991,1991,34.11,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1991,1991,78.73,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1991,1991,18.38,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1991,1991,33.09,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1991,1991,84.47,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1991,1991,42.77,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1991,1991,56.99,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1991,1991,18.09,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1991,1991,218.59,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1991,1991,41.56,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1991,1991,95.58,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1992,1992,1.26,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1992,1992,6.77,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1992,1992,29.96,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1992,1992,64.81,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1992,1992,1.43,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1992,1992,5.17,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1992,1992,2.21,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1992,1992,21.78,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1992,1992,57.68,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1992,1992,48.91,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1992,1992,1.73,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1992,1992,46.24,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1992,1992,30.08,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1992,1992,5.83,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1993,1993,6.28,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1993,1993,7.51,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1993,1993,91.86,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1993,1993,157.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1993,1993,68.35,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1993,1993,21.83,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1993,1993,5.71,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1993,1993,14.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1993,1993,31.19,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1993,1993,30.62,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1993,1993,24.49,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1993,1993,152.83,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1993,1993,120.85,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1993,1993,71.33,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1994,1994,28.63,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1994,1994,50.05,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1994,1994,254.42,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1994,1994,474.39,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1994,1994,67.17,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1994,1994,20.51,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1994,1994,52.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1994,1994,52.94,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1994,1994,85.72,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1994,1994,125.56,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1994,1994,18.43,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1994,1994,216.64,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1994,1994,301.04,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1994,1994,148.62,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1995,1995,19.61,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1995,1995,3.7,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1995,1995,35.87,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1995,1995,58.68,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1995,1995,25.33,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1995,1995,22.74,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1995,1995,12.47,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1995,1995,18.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1995,1995,10.06,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1995,1995,16.77,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1995,1995,13.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1995,1995,14.3,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1995,1995,50.99,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1995,1995,34.21,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1996,1996,49.11,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1996,1996,78.38,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1996,1996,22.64,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1996,1996,64.71,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1996,1996,36.26,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1996,1996,22.29,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1996,1996,23.49,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1996,1996,46.66,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1996,1996,54.87,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1996,1996,89.03,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1996,1996,13.82,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1996,1996,125.55,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1996,1996,47.64,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1996,1996,34.76,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1997,1997,16.96,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1997,1997,27.51,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1997,1997,135.15,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1997,1997,81,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1997,1997,49.59,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1997,1997,21.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1997,1997,54.83,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1997,1997,89.04,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1997,1997,71.61,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1997,1997,89.48,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1997,1997,30.77,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1997,1997,127.02,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1997,1997,190.14,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1997,1997,68.89,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1998,1998,31.69,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1998,1998,54.87,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1998,1998,283.41,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1998,1998,189.78,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1998,1998,46.68,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1998,1998,181.24,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1998,1998,176,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1998,1998,115.04,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1998,1998,172.29,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1998,1998,238.2,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1998,1998,73.84,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1998,1998,122.68,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1998,1998,268.93,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1998,1998,69.31,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1999,1999,13.06,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1999,1999,46.49,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1999,1999,34.81,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1999,1999,34.01,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1999,1999,50.55,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1999,1999,7.99,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1999,1999,6.45,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1999,1999,53.39,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1999,1999,12.01,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1999,1999,24.25,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1999,1999,15.21,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1999,1999,45.34,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1999,1999,25.27,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1999,1999,82.39,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2000,2000,108.43,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2000,2000,162.54,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2000,2000,136.65,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2000,2000,79.96,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2000,2000,205.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2000,2000,97.85,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2000,2000,195.69,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2000,2000,185.65,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2000,2000,135.96,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2000,2000,114.87,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2000,2000,81.12,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2000,2000,133.33,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2000,2000,106.79,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2000,2000,178.35,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2001,2001,8.72,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2001,2001,33.26,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2001,2001,69.45,lostP,0.426622466,0.969363357
