rcp,model,longitude,latitude,unit,site,transition,season,pr
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1987-1988,gs,221.9888779
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1988-1989,ds,208.9677438
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1988-1989,gs,182.7119791
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1989-1990,ds,106.4516152
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1989-1990,gs,324.8824878
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1990-1991,ds,243.4516159
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1990-1991,gs,163.847928
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1991-1992,ds,196.0322589
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1991-1992,gs,292.2702993
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1992-1993,ds,195.4516158
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1992-1993,gs,418.4470021
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1993-1994,ds,261.6774218
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1993-1994,gs,270.529955
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1994-1995,ds,116.7741926
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1994-1995,gs,234.0737318
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1995-1996,ds,197.6129048
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1995-1996,gs,239.5828696
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1996-1997,ds,143.2258054
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1996-1997,gs,228.5599118
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1997-1998,ds,244.2258048
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1997-1998,gs,201.4078356
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1998-1999,ds,304.4838739
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1998-1999,gs,147.1958555
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1999-2000,ds,209.0645132
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,1999-2000,gs,305.9288114
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2000-2001,ds,116.4838752
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2000-2001,gs,247.7603708
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2001-2002,ds,199.4838706
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2001-2002,gs,280.2442342
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2002-2003,ds,178.0645145
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2002-2003,gs,246.6359468
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2003-2004,ds,205.0967725
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2003-2004,gs,256.9521692
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2004-2005,ds,346.3225855
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2004-2005,gs,254.4953893
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2005-2006,ds,163.1935504
historical,ACCESS1-3,-101.2,30.71,kg m-2 s-1,ozona,2005-2006,gs,100.9677426
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1849-1850,gs,138.3732735
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1850-1851,ds,120.8709662
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1850-1851,gs,301.7603625
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1851-1852,ds,185.9999977
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1851-1852,gs,185.6707465
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1852-1853,ds,161.0967707
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1852-1853,gs,425.9308798
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1853-1854,ds,133.4516138
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1853-1854,gs,271.1589884
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1854-1855,ds,148.6129019
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1854-1855,gs,254.6013832
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1855-1856,ds,220.5161286
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1855-1856,gs,146.0200234
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1856-1857,ds,143.7096795
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1856-1857,gs,134.6659014
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1857-1858,ds,173.451609
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1857-1858,gs,197.3133631
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1858-1859,ds,175.4838728
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1858-1859,gs,209.8940134
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1859-1860,ds,245.1290312
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1859-1860,gs,199.3281427
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1860-1861,ds,140.4516112
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1860-1861,gs,308.5806451
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1861-1862,ds,123.87097
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1861-1862,gs,233.0184306
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1862-1863,ds,148.6774242
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1862-1863,gs,195.3456234
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1863-1864,ds,254.8064538
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1863-1864,gs,239.2814226
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1864-1865,ds,233.6129029
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1864-1865,gs,238.9861761
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1865-1866,ds,201.5161303
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1865-1866,gs,164.5898633
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1866-1867,ds,179.9677432
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1866-1867,gs,205.97235
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1867-1868,ds,135.9032285
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1867-1868,gs,224.7096798
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1868-1869,ds,115.1612902
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1868-1869,gs,220.5046094
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1869-1870,ds,193.8387122
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1869-1870,gs,209.5921647
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1870-1871,ds,130.1290326
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1870-1871,gs,143.2488505
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1871-1872,ds,129.1290345
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1871-1872,gs,355.3826476
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1872-1873,ds,175.7419344
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1872-1873,gs,261.4446971
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1873-1874,ds,186.4838703
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1873-1874,gs,283.1682053
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1874-1875,ds,98.45161266
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1874-1875,gs,317.7419345
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1875-1876,ds,200.0322608
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1875-1876,gs,305.1156861
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1876-1877,ds,150.161289
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1876-1877,gs,228.4631316
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1877-1878,ds,180.8709684
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1877-1878,gs,279.8663584
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1878-1879,ds,130.4516118
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1878-1879,gs,153.7580635
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1879-1880,ds,127.5483874
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1879-1880,gs,201.4427135
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1880-1881,ds,181.7419325
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1880-1881,gs,300.7258095
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1881-1882,ds,155.9032238
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1881-1882,gs,247.3640553
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1882-1883,ds,146.8064514
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1882-1883,gs,152.3341046
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1883-1884,ds,119.8709657
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1883-1884,gs,285.8698532
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1884-1885,ds,147.6129026
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1884-1885,gs,319.8594517
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1885-1886,ds,297.7096763
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1885-1886,gs,359.9654464
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1886-1887,ds,202.8387082
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1886-1887,gs,244.6589872
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1887-1888,ds,162.4193556
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1887-1888,gs,246.6496133
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1888-1889,ds,290.2580628
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1888-1889,gs,192.6013836
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1889-1890,ds,173.9032275
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1889-1890,gs,281.7419382
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1890-1891,ds,168.6451594
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1890-1891,gs,269.792624
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1891-1892,ds,283.5161287
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1891-1892,gs,242.5183561
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1892-1893,ds,265.5483838
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1892-1893,gs,335.4631326
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1893-1894,ds,157.5806449
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1893-1894,gs,120.1175131
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1894-1895,ds,89.70967709
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1894-1895,gs,164.6612923
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1895-1896,ds,145.4516112
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1895-1896,gs,307.9099021
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1896-1897,ds,221.290321
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1896-1897,gs,145.2027679
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1897-1898,ds,114.8387134
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1897-1898,gs,134.2073762
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1898-1899,ds,190.1612889
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1898-1899,gs,152.1797243
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1899-1900,ds,225.9354848
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1899-1900,gs,236.2857211
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1900-1901,ds,174.0322556
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1900-1901,gs,185.3433199
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1901-1902,ds,211.5483855
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1901-1902,gs,163.8709681
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1902-1903,ds,132.0322559
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1902-1903,gs,225.8410183
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1903-1904,ds,143.6774218
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1903-1904,gs,298.2057854
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1904-1905,ds,108.6774219
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1904-1905,gs,226.2695858
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1905-1906,ds,74.09677697
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1905-1906,gs,147.2880208
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1906-1907,ds,129.4838731
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1906-1907,gs,162.9400905
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1907-1908,ds,156.0645178
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1907-1908,gs,197.3047822
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1908-1909,ds,194.2903236
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1908-1909,gs,250.8525298
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1909-1910,ds,204.3870977
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1909-1910,gs,235.4953893
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1910-1911,ds,280.7096766
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1910-1911,gs,173.9539159
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1911-1912,ds,205.7741955
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1911-1912,gs,286.9010027
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1912-1913,ds,192.1290358
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1912-1913,gs,130.5944716
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1913-1914,ds,209.6451622
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1913-1914,gs,317.1728115
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1914-1915,ds,234.741935
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1914-1915,gs,232.5760372
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1915-1916,ds,173.1935456
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1915-1916,gs,249.2513874
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1916-1917,ds,172.5161273
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1916-1917,gs,340.1013809
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1917-1918,ds,117.4516145
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1917-1918,gs,258.2235067
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1918-1919,ds,143.7419359
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1918-1919,gs,172.4654418
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1919-1920,ds,283.5483899
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1919-1920,gs,258.1590624
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1920-1921,ds,184.2258084
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1920-1921,gs,293.1543847
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1921-1922,ds,189.5806446
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1921-1922,gs,242.1474674
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1922-1923,ds,163.6774218
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1922-1923,gs,215.5460842
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1923-1924,ds,172.8387106
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1923-1924,gs,275.1879849
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1924-1925,ds,127.5806462
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1924-1925,gs,191.3893995
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1925-1926,ds,94.19354921
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1925-1926,gs,207.24424
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1926-1927,ds,196.1290341
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1926-1927,gs,261.9147459
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1927-1928,ds,157.322578
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1927-1928,gs,224.2380457
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1928-1929,ds,219.5483881
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1928-1929,gs,228.1221207
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1929-1930,ds,133.8064488
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1929-1930,gs,229.0806473
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1930-1931,ds,165.8709673
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1930-1931,gs,215.7165939
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1931-1932,ds,175.4838711
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1931-1932,gs,241.1479413
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1932-1933,ds,232.7741999
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1932-1933,gs,228.3617526
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1933-1934,ds,103.9032229
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1933-1934,gs,321.0115217
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1934-1935,ds,228.2258043
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1934-1935,gs,197.0138265
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1935-1936,ds,77.51612866
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1935-1936,gs,366.4349225
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1936-1937,ds,186.4838692
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1936-1937,gs,314.8663601
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1937-1938,ds,127.9032259
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1937-1938,gs,227.0622128
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1938-1939,ds,169.5161294
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1938-1939,gs,192.9170463
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1939-1940,ds,204.806448
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1939-1940,gs,213.1067817
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1940-1941,ds,173.4193549
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1940-1941,gs,233.4700456
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1941-1942,ds,157.7741918
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1941-1942,gs,230.0207371
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1942-1943,ds,152.7096801
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1942-1943,gs,263.3387124
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1943-1944,ds,198.6774146
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1943-1944,gs,210.6507185
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1944-1945,ds,159.4838706
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1944-1945,gs,225.1336406
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1945-1946,ds,148.1290316
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1945-1946,gs,236.0184347
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1946-1947,ds,149.0322545
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1946-1947,gs,210.2212007
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1947-1948,ds,150.741938
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1947-1948,gs,176.2825381
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1948-1949,ds,223.9354838
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1948-1949,gs,251.1152048
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1949-1950,ds,136.32258
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1949-1950,gs,247.4078336
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1950-1951,ds,145.4193559
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1950-1951,gs,217.995394
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1951-1952,ds,138.7096783
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1951-1952,gs,196.763072
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1952-1953,ds,129.4838719
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1952-1953,gs,127.3824867
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1953-1954,ds,166.483868
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1953-1954,gs,189.2327189
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1954-1955,ds,220.4516134
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1954-1955,gs,197.592164
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1955-1956,ds,142.6451602
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1955-1956,gs,197.9655151
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1956-1957,ds,142.3548381
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1956-1957,gs,295.3525354
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1957-1958,ds,150.6451616
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1957-1958,gs,168.1129028
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1958-1959,ds,179.580647
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1958-1959,gs,221.7419372
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1959-1960,ds,181.677422
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1959-1960,gs,207.8620677
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1960-1961,ds,85.48387125
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1960-1961,gs,202.5944681
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1961-1962,ds,142.5806461
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1961-1962,gs,290.9930891
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1962-1963,ds,158.0645163
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1962-1963,gs,136.525347
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1963-1964,ds,130.5161264
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1963-1964,gs,304.935485
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1964-1965,ds,192.2258051
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1964-1965,gs,326.7488406
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1965-1966,ds,150.4838723
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1965-1966,gs,220.6658984
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1966-1967,ds,114.2903226
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1966-1967,gs,131.6612915
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1967-1968,ds,244.9677466
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1967-1968,gs,283.6896595
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1968-1969,ds,191.516128
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1968-1969,gs,223.9193497
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1969-1970,ds,263.5483805
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1969-1970,gs,247.1428572
historical,CESM1-BGC,-101.2,30.71,kg m-2 s-1,ozona,1970-1971,ds,256.322575
