"location","rcp","model","longitude","latitude","unit","site","transition","season","tas"
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1975-1976","ds",27.0891624450683
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1975-1976","gs",15.0926433563233
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1976-1977","ds",28.018327331543
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1976-1977","gs",14.069955444336
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1977-1978","ds",26.5743957519533
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1977-1978","gs",14.8424106597901
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1978-1979","ds",27.80991897583
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1978-1979","gs",14.6089206695556
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1979-1980","ds",25.0726905822754
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1979-1980","gs",14.8541675567628
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1980-1981","ds",26.2244316101074
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1980-1981","gs",16.4019733428955
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1981-1982","ds",26.2682624816894
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1981-1982","gs",14.5540615081788
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1982-1983","ds",25.9776779174805
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1982-1983","gs",12.6969486236572
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1983-1984","ds",26.9689002990723
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1983-1984","gs",13.5609870910645
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1984-1985","ds",25.863370513916
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1984-1985","gs",13.071061706543
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1985-1986","ds",27.0250183105469
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1985-1986","gs",13.7447677612305
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1986-1987","ds",25.8868385314942
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1986-1987","gs",13.6568542480469
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1987-1988","ds",27.5085350036621
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1987-1988","gs",14.5123325347901
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1988-1989","ds",25.5715614318847
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1988-1989","gs",15.0416809082031
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1989-1990","ds",28.320199584961
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1989-1990","gs",14.9560276031496
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1990-1991","ds",25.9983383178711
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1990-1991","gs",14.5087505340576
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1991-1992","ds",26.6524101257326
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1991-1992","gs",14.5056911468507
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1992-1993","ds",25.557622528076
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1992-1993","gs",13.1456142425536
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1993-1994","ds",25.1066566467284
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1993-1994","gs",15.3949829101564
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1994-1995","ds",27.697011566162
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1994-1995","gs",15.602836227417
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1995-1996","ds",26.3869033813476
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1995-1996","gs",14.6937652587891
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1996-1997","ds",27.3713813781736
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1996-1997","gs",15.4198490142822
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1997-1998","ds",25.3721405029298
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1997-1998","gs",15.0481754302978
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1998-1999","ds",25.4932991027832
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1998-1999","gs",15.8408618927002
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1999-2000","ds",27.6750617980958
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","1999-2000","gs",15.1181255340576
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2000-2001","ds",27.9633041381838
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2000-2001","gs",14.3978668212891
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2001-2002","ds",26.3804412841797
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2001-2002","gs",15.4960094451905
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2002-2003","ds",27.2064643859863
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2002-2003","gs",14.6234928131104
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2003-2004","ds",27.0975357055664
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2003-2004","gs",14.65934715271
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2004-2005","ds",24.4036231994629
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2004-2005","gs",14.6780105590821
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2005-2006","ds",28.8701377868651
1,"historical","ACCESS1-3",-101.2,30.71,"Degree Kelvin","ozona","2005-2006","gs",14.5697774251303
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1849-1850","gs",13.9385742187499
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1850-1851","ds",27.5502143859865
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1850-1851","gs",13.126807785034
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1851-1852","ds",26.4050003051757
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1851-1852","gs",14.3816619873046
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1852-1853","ds",26.3440872192382
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1852-1853","gs",13.9158740997314
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1853-1854","ds",26.6891113281249
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1853-1854","gs",14.2241703033447
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1854-1855","ds",26.2102409362794
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1854-1855","gs",13.0932804107668
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1855-1856","ds",24.7330184936521
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1855-1856","gs",13.9810539245605
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1856-1857","ds",26.8000579833985
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1856-1857","gs",16.5864082336427
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1857-1858","ds",26.7299819946289
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1857-1858","gs",14.6478267669679
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1858-1859","ds",26.2859474182131
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1858-1859","gs",14.1593395233155
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1859-1860","ds",25.3857208251955
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1859-1860","gs",13.3782516479492
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1860-1861","ds",27.5460372924804
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1860-1861","gs",14.784766769409
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1861-1862","ds",27.1390396118167
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1861-1862","gs",12.7874923706055
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1862-1863","ds",26.7914100646973
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1862-1863","gs",14.0289550781251
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1863-1864","ds",26.2745338439944
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1863-1864","gs",13.4641471862793
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1864-1865","ds",26.238153076172
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1864-1865","gs",13.7569519042968
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1865-1866","ds",24.3216300964355
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1865-1866","gs",15.2749992370605
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1866-1867","ds",25.5864807128906
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1866-1867","gs",14.4877201080322
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1867-1868","ds",26.9469009399414
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1867-1868","gs",14.5389438629151
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1868-1869","ds",27.7128883361815
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1868-1869","gs",14.5147281646729
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1869-1870","ds",26.199235534668
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1869-1870","gs",13.7591510772706
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1870-1871","ds",25.883981323242
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1870-1871","gs",15.4861904144287
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1871-1872","ds",27.2508903503419
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1871-1872","gs",13.7578254699708
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1872-1873","ds",25.9581275939942
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1872-1873","gs",13.4576698303223
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1873-1874","ds",25.6675239562987
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1873-1874","gs",14.8274112701416
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1874-1875","ds",27.1492706298829
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1874-1875","gs",15.174951171875
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1875-1876","ds",25.859365081787
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1875-1876","gs",13.6647792816163
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1876-1877","ds",25.967519378662
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1876-1877","gs",12.4839836120605
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1877-1878","ds",25.8277565002442
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1877-1878","gs",14.0199714660644
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1878-1879","ds",27.0414367675781
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1878-1879","gs",14.0366703033447
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1879-1880","ds",26.3944564819335
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1879-1880","gs",15.2231880187987
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1880-1881","ds",26.1546226501464
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1880-1881","gs",14.6745162963866
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1881-1882","ds",26.8426109313965
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1881-1882","gs",12.577512359619
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1882-1883","ds",26.2894569396972
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1882-1883","gs",14.0240970611572
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1883-1884","ds",26.9618431091308
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1883-1884","gs",11.7064128875732
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1884-1885","ds",24.8853164672853
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1884-1885","gs",13.4795413970947
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1885-1886","ds",24.6689811706544
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1885-1886","gs",12.3151699066161
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1886-1887","ds",25.5515762329104
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1886-1887","gs",13.6487518310548
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1887-1888","ds",25.3873420715331
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1887-1888","gs",13.6720539093018
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1888-1889","ds",24.5291877746583
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1888-1889","gs",14.0482650756836
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1889-1890","ds",26.1757369995119
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1889-1890","gs",14.8848834991455
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1890-1891","ds",25.4900451660156
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1890-1891","gs",13.1627479553224
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1891-1892","ds",24.4905754089357
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1891-1892","gs",13.5932193756103
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1892-1893","ds",25.2186027526854
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1892-1893","gs",12.8369995117188
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1893-1894","ds",26.1349159240722
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1893-1894","gs",15.4416996002197
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1894-1895","ds",28.5254837036133
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1894-1895","gs",15.8746868133546
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1895-1896","ds",27.4380393981933
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1895-1896","gs",14.7682662963867
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1896-1897","ds",25.9012008666991
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1896-1897","gs",15.1247974395752
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1897-1898","ds",26.9429069519043
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1897-1898","gs",15.7454086303709
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1898-1899","ds",26.5843406677246
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1898-1899","gs",14.3052268981933
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1899-1900","ds",27.1516395568848
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1899-1900","gs",15.1645294189453
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1900-1901","ds",26.3182579040529
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1900-1901","gs",15.5668045043946
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1901-1902","ds",25.7537704467775
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1901-1902","gs",15.0389381408692
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1902-1903","ds",27.4204193115236
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1902-1903","gs",13.8084636688232
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1903-1904","ds",26.6986824035645
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1903-1904","gs",12.2552715301513
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1904-1905","ds",25.6506324768067
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1904-1905","gs",13.1483722686768
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1905-1906","ds",27.3660789489748
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1905-1906","gs",15.8253360748293
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1906-1907","ds",27.1027389526367
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1906-1907","gs",14.8285137176514
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1907-1908","ds",25.6457305908202
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1907-1908","gs",14.0333553314208
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1908-1909","ds",27.13173828125
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1908-1909","gs",13.6796394348144
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1909-1910","ds",25.610181427002
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1909-1910","gs",14.9435325622558
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1910-1911","ds",26.0956665039063
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1910-1911","gs",15.1138454437258
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1911-1912","ds",25.9450813293458
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1911-1912","gs",14.7239948272705
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1912-1913","ds",24.7402015686035
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1912-1913","gs",14.9945102691651
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1913-1914","ds",25.0631538391114
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1913-1914","gs",13.9190822601319
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1914-1915","ds",25.9470153808594
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1914-1915","gs",13.8019653320314
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1915-1916","ds",26.009351348877
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1915-1916","gs",13.6395202636719
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1916-1917","ds",26.9386650085449
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1916-1917","gs",12.6140285491942
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1917-1918","ds",26.2276473999023
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1917-1918","gs",15.5049892425537
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1918-1919","ds",26.976625061035
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1918-1919","gs",15.0693660736085
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1919-1920","ds",25.8728538513183
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1919-1920","gs",13.8687950134278
1,"historical","CESM1-BGC",-101.2,30.71,"Degree Kelvin","ozona","1920-1921","ds",25.8996292114259
